i_iter,reward,result
1,756.78,6_10_5_19_18_4_2_17_7_15_2_15_0_14_1_13_8_13_12_12
2,756.78,6_10_5_19_18_4_2_17_7_15_2_15_0_14_1_13_8_13_12_12
3,763.30,11_17_5_9_0_14_12_8_10_18_8_18_10_7_1_7_19_17_6_13
4,763.30,11_17_5_9_0_14_12_8_10_18_8_18_10_7_1_7_19_17_6_13
5,770.86,19_9_5_19_12_2_8_1_10_16_7_12_8_6_14_13_17_11_10_16
6,788.06,19_17_5_3_8_2_10_14_10_17_4_7_18_15_9_12_9_13_6_16
7,802.58,19_1_5_13_11_2_8_15_10_12_2_17_14_17_7_18_3_0_0_16
8,809.97,19_12_5_9_5_2_18_6_10_7_3_13_14_0_17_15_7_3_8_16
9,811.07,19_8_5_11_13_2_6_15_10_3_7_13_14_0_1_9_15_14_12_16
10,811.07,19_8_5_11_13_2_6_15_10_3_7_13_14_0_1_9_15_14_12_16
11,825.51,19_0_5_11_8_2_9_17_10_19_3_12_14_18_13_6_19_11_7_16
12,850.08,19_8_5_1_19_2_6_11_10_12_17_13_14_18_1_9_3_0_15_16
13,850.08,19_8_5_1_19_2_6_11_10_12_17_13_14_18_1_9_3_0_15_16
14,850.08,19_8_5_1_19_2_6_11_10_12_17_13_14_18_1_9_3_0_15_16
15,850.08,19_8_5_1_19_2_6_11_10_12_17_13_14_18_1_9_3_0_15_16
16,850.08,19_8_5_1_19_2_6_11_10_12_17_13_14_18_1_9_3_0_15_16
17,850.08,19_8_5_1_19_2_6_11_10_12_17_13_14_18_1_9_3_0_15_16
18,850.92,19_0_5_11_4_2_16_1_10_15_3_12_14_8_17_6_18_13_7_16
19,876.90,19_0_5_11_4_2_13_1_10_15_3_12_14_8_17_6_18_9_7_16
20,876.90,19_0_5_11_4_2_13_1_10_15_3_12_14_8_17_6_18_9_7_16
21,876.90,19_0_5_11_4_2_13_1_10_15_3_12_14_8_17_6_18_9_7_16
22,876.90,19_0_5_11_4_2_13_1_10_15_3_12_14_8_17_6_18_9_7_16
23,886.97,19_0_5_11_4_2_18_1_10_15_3_12_14_8_17_6_9_13_7_16
24,886.97,19_0_5_11_4_2_18_1_10_15_3_12_14_8_17_6_9_13_7_16
25,886.97,19_0_5_11_4_2_18_1_10_15_3_12_14_8_17_6_9_13_7_16
26,886.97,19_0_5_11_4_2_18_1_10_15_3_12_14_8_17_6_9_13_7_16
27,886.97,19_0_5_11_4_2_18_1_10_15_3_12_14_8_17_6_9_13_7_16
28,886.97,19_0_5_11_4_2_18_1_10_15_3_12_14_8_17_6_9_13_7_16
29,886.97,19_0_5_11_4_2_18_1_10_15_3_12_14_8_17_6_9_13_7_16
30,886.97,19_0_5_11_4_2_18_1_10_15_3_12_14_8_17_6_9_13_7_16
31,886.97,19_0_5_11_4_2_18_1_10_15_3_12_14_8_17_6_9_13_7_16
32,886.97,19_0_5_11_4_2_18_1_10_15_3_12_14_8_17_6_9_13_7_16
33,886.97,19_0_5_11_4_2_18_1_10_15_3_12_14_8_17_6_9_13_7_16
34,886.97,19_0_5_11_4_2_18_1_10_15_3_12_14_8_17_6_9_13_7_16
35,886.97,19_0_5_11_4_2_18_1_10_15_3_12_14_8_17_6_9_13_7_16
36,886.97,19_0_5_11_4_2_18_1_10_15_3_12_14_8_17_6_9_13_7_16
