i_iter,reward,result
1,735.11,7_9_4_11_13_19_2_12_0_12_0_5_17_10_19_8_11_0_14_16
2,746.56,3_3_14_16_0_10_13_18_8_5_10_12_7_0_17_7_19_0_11_2
3,771.65,13_2_12_16_18_4_0_19_14_10_10_7_5_9_11_9_6_12_8_6
4,771.65,13_2_12_16_18_4_0_19_14_10_10_7_5_9_11_9_6_12_8_6
5,771.65,13_2_12_16_18_4_0_19_14_10_10_7_5_9_11_9_6_12_8_6
6,806.96,19_6_17_10_3_18_16_11_4_12_5_4_0_15_1_2_8_7_9_2
7,806.96,19_6_17_10_3_18_16_11_4_12_5_4_0_15_1_2_8_7_9_2
8,806.96,19_6_17_10_3_18_16_11_4_12_5_4_0_15_1_2_8_7_9_2
9,806.96,19_6_17_10_3_18_16_11_4_12_5_4_0_15_1_2_8_7_9_2
10,867.73,19_6_17_10_3_18_16_11_13_12_5_4_0_15_1_2_8_7_9_2
11,867.73,19_6_17_10_3_18_16_11_13_12_5_4_0_15_1_2_8_7_9_2
12,867.73,19_6_17_10_3_18_16_11_13_12_5_4_0_15_1_2_8_7_9_2
13,868.51,10_6_17_10_3_18_16_11_14_12_5_4_0_15_1_2_8_7_9_13
14,868.51,10_6_17_10_3_18_16_11_14_12_5_4_0_15_1_2_8_7_9_13
15,868.51,10_6_17_10_3_18_16_11_14_12_5_4_0_15_1_2_8_7_9_13
16,871.31,5_6_17_10_3_18_16_11_14_12_5_4_0_15_1_2_8_7_9_13
17,871.31,5_6_17_10_3_18_16_11_14_12_5_4_0_15_1_2_8_7_9_13
18,894.56,19_6_17_10_3_18_16_14_13_12_5_4_0_15_1_2_8_7_9_11
19,894.56,19_6_17_10_3_18_16_14_13_12_5_4_0_15_1_2_8_7_9_11
20,894.56,19_6_17_10_3_18_16_14_13_12_5_4_0_15_1_2_8_7_9_11
21,894.56,19_6_17_10_3_18_16_14_13_12_5_4_0_15_1_2_8_7_9_11
22,894.56,19_6_17_10_3_18_16_14_13_12_5_4_0_15_1_2_8_7_9_11
23,894.56,19_6_17_10_3_18_16_14_13_12_5_4_0_15_1_2_8_7_9_11
24,894.56,19_6_17_10_3_18_16_14_13_12_5_4_0_15_1_2_8_7_9_11
25,894.56,19_6_17_10_3_18_16_14_13_12_5_4_0_15_1_2_8_7_9_11
26,899.74,19_6_17_10_3_18_16_11_13_12_5_4_0_15_1_2_8_7_9_14
27,899.74,19_6_17_10_3_18_16_11_13_12_5_4_0_15_1_2_8_7_9_14
28,899.74,19_6_17_10_3_18_16_11_13_12_5_4_0_15_1_2_8_7_9_14
29,899.74,19_6_17_10_3_18_16_11_13_12_5_4_0_15_1_2_8_7_9_14
30,899.74,19_6_17_10_3_18_16_11_13_12_5_4_0_15_1_2_8_7_9_14
