i_iter,reward,result
1,741.36,6_0_7_1_13_14_12_5_16_17_0_4_17_8_11_6_14_2_10_19
2,741.36,6_0_7_1_13_14_12_5_16_17_0_4_17_8_11_6_14_2_10_19
3,750.21,14_8_19_16_13_2_12_6_16_6_10_11_7_7_10_9_12_3_18_5
4,750.21,14_8_19_16_13_2_12_6_16_6_10_11_7_7_10_9_12_3_18_5
5,780.41,6_0_7_1_13_6_12_5_16_17_10_4_17_8_11_6_14_2_9_19
6,780.41,6_0_7_1_13_6_12_5_16_17_10_4_17_8_11_6_14_2_9_19
7,807.81,11_16_4_16_0_3_5_13_6_6_10_7_2_15_1_8_17_14_12_19
8,807.81,11_16_4_16_0_3_5_13_6_6_10_7_2_15_1_8_17_14_12_19
9,807.81,11_16_4_16_0_3_5_13_6_6_10_7_2_15_1_8_17_14_12_19
10,807.81,11_16_4_16_0_3_5_13_6_6_10_7_2_15_1_8_17_14_12_19
11,807.81,11_16_4_16_0_3_5_13_6_6_10_7_2_15_1_8_17_14_12_19
12,807.81,11_16_4_16_0_3_5_13_6_6_10_7_2_15_1_8_17_14_12_19
13,807.81,11_16_4_16_0_3_5_13_6_6_10_7_2_15_1_8_17_14_12_19
14,807.81,11_16_4_16_0_3_5_13_6_6_10_7_2_15_1_8_17_14_12_19
15,807.81,11_16_4_16_0_3_5_13_6_6_10_7_2_15_1_8_17_14_12_19
16,807.81,11_16_4_16_0_3_5_13_6_6_10_7_2_15_1_8_17_14_12_19
17,807.81,11_16_4_16_0_3_5_13_6_6_10_7_2_15_1_8_17_14_12_19
18,807.81,11_16_4_16_0_3_5_13_6_6_10_7_2_15_1_8_17_14_12_19
19,827.03,16_6_17_10_3_14_5_2_8_12_10_4_13_15_1_2_8_7_9_11
20,827.03,16_6_17_10_3_14_5_2_8_12_10_4_13_15_1_2_8_7_9_11
21,856.33,16_6_17_10_3_18_5_13_8_0_10_4_14_15_1_2_7_7_9_12
22,856.33,16_6_17_10_3_18_5_13_8_0_10_4_14_15_1_2_7_7_9_12
23,856.33,16_6_17_10_3_18_5_13_8_0_10_4_14_15_1_2_7_7_9_12
24,856.33,16_6_17_10_3_18_5_13_8_0_10_4_14_15_1_2_7_7_9_12
25,856.33,16_6_17_10_3_18_5_13_8_0_10_4_14_15_1_2_7_7_9_12
26,856.33,16_6_17_10_3_18_5_13_8_0_10_4_14_15_1_2_7_7_9_12
27,856.33,16_6_17_10_3_18_5_13_8_0_10_4_14_15_1_2_7_7_9_12
28,872.48,13_6_17_10_3_18_16_11_14_12_5_4_0_15_1_2_8_7_9_13
29,872.48,13_6_17_10_3_18_16_11_14_12_5_4_0_15_1_2_8_7_9_13
30,872.48,13_6_17_10_3_18_16_11_14_12_5_4_0_15_1_2_8_7_9_13
31,872.48,13_6_17_10_3_18_16_11_14_12_5_4_0_15_1_2_8_7_9_13
32,872.48,13_6_17_10_3_18_16_11_14_12_5_4_0_15_1_2_8_7_9_13
33,872.48,13_6_17_10_3_18_16_11_14_12_5_4_0_15_1_2_8_7_9_13
34,872.48,13_6_17_10_3_18_16_11_14_12_5_4_0_15_1_2_8_7_9_13
35,884.62,13_6_17_10_3_18_16_11_14_12_5_4_0_15_1_2_8_7_9_19
36,884.62,13_6_17_10_3_18_16_11_14_12_5_4_0_15_1_2_8_7_9_19
37,884.62,13_6_17_10_3_18_16_11_14_12_5_4_0_15_1_2_8_7_9_19
38,884.62,13_6_17_10_3_18_16_11_14_12_5_4_0_15_1_2_8_7_9_19
39,884.62,13_6_17_10_3_18_16_11_14_12_5_4_0_15_1_2_8_7_9_19
40,892.15,19_6_17_10_3_18_16_11_14_12_5_4_0_15_1_2_8_7_9_13
41,892.15,19_6_17_10_3_18_16_11_14_12_5_4_0_15_1_2_8_7_9_13
42,892.15,19_6_17_10_3_18_16_11_14_12_5_4_0_15_1_2_8_7_9_13
43,892.15,19_6_17_10_3_18_16_11_14_12_5_4_0_15_1_2_8_7_9_13
44,892.15,19_6_17_10_3_18_16_11_14_12_5_4_0_15_1_2_8_7_9_13
45,892.15,19_6_17_10_3_18_16_11_14_12_5_4_0_15_1_2_8_7_9_13
46,892.15,19_6_17_10_3_18_16_11_14_12_5_4_0_15_1_2_8_7_9_13
47,892.15,19_6_17_10_3_18_16_11_14_12_5_4_0_15_1_2_8_7_9_13
48,892.15,19_6_17_10_3_18_16_11_14_12_5_4_0_15_1_2_8_7_9_13
49,892.15,19_6_17_10_3_18_16_11_14_12_5_4_0_15_1_2_8_7_9_13
50,892.15,19_6_17_10_3_18_16_11_14_12_5_4_0_15_1_2_8_7_9_13
51,892.15,19_6_17_10_3_18_16_11_14_12_5_4_0_15_1_2_8_7_9_13
52,892.15,19_6_17_10_3_18_16_11_14_12_5_4_0_15_1_2_8_7_9_13
53,892.15,19_6_17_10_3_18_16_11_14_12_5_4_0_15_1_2_8_7_9_13
54,892.15,19_6_17_10_3_18_16_11_14_12_5_4_0_15_1_2_8_7_9_13
55,892.15,19_6_17_10_3_18_16_11_14_12_5_4_0_15_1_2_8_7_9_13
56,892.15,19_6_17_10_3_18_16_11_14_12_5_4_0_15_1_2_8_7_9_13
57,892.15,19_6_17_10_3_18_16_11_14_12_5_4_0_15_1_2_8_7_9_13
58,892.15,19_6_17_10_3_18_16_11_14_12_5_4_0_15_1_2_8_7_9_13
59,892.15,19_6_17_10_3_18_16_11_14_12_5_4_0_15_1_2_8_7_9_13
60,892.15,19_6_17_10_3_18_16_11_14_12_5_4_0_15_1_2_8_7_9_13
61,892.15,19_6_17_10_3_18_16_11_14_12_5_4_0_15_1_2_8_7_9_13
62,896.37,13_6_17_10_19_18_9_11_14_12_3_4_0_15_1_2_8_7_16_5
63,896.37,13_6_17_10_19_18_9_11_14_12_3_4_0_15_1_2_8_7_16_5
64,896.37,13_6_17_10_19_18_9_11_14_12_3_4_0_15_1_2_8_7_16_5
65,896.37,13_6_17_10_19_18_9_11_14_12_3_4_0_15_1_2_8_7_16_5
66,896.37,13_6_17_10_19_18_9_11_14_12_3_4_0_15_1_2_8_7_16_5
67,896.37,13_6_17_10_19_18_9_11_14_12_3_4_0_15_1_2_8_7_16_5
68,896.37,13_6_17_10_19_18_9_11_14_12_3_4_0_15_1_2_8_7_16_5
69,896.37,13_6_17_10_19_18_9_11_14_12_3_4_0_15_1_2_8_7_16_5
70,896.37,13_6_17_10_19_18_9_11_14_12_3_4_0_15_1_2_8_7_16_5
