i_iter,reward,result
1,774.10,3_2_2_16_5_12_12_17_10_9_10_0_18_4_6_7_15_13_11_14
2,774.10,3_2_2_16_5_12_12_17_10_9_10_0_18_4_6_7_15_13_11_14
3,774.10,3_2_2_16_5_12_12_17_10_9_10_0_18_4_6_7_15_13_11_14
4,774.10,3_2_2_16_5_12_12_17_10_9_10_0_18_4_6_7_15_13_11_14
5,774.10,3_2_2_16_5_12_12_17_10_9_10_0_18_4_6_7_15_13_11_14
6,774.10,3_2_2_16_5_12_12_17_10_9_10_0_18_4_6_7_15_13_11_14
7,774.10,3_2_2_16_5_12_12_17_10_9_10_0_18_4_6_7_15_13_11_14
8,774.10,3_2_2_16_5_12_12_17_10_9_10_0_18_4_6_7_15_13_11_14
9,774.10,3_2_2_16_5_12_12_17_10_9_10_0_18_4_6_7_15_13_11_14
10,778.22,0_17_3_11_14_12_9_5_16_12_10_4_7_15_1_13_3_11_2_8
11,783.02,13_5_6_16_0_9_11_7_3_10_10_6_18_14_1_12_2_17_0_8
12,783.02,13_5_6_16_0_9_11_7_3_10_10_6_18_14_1_12_2_17_0_8
13,783.02,13_5_6_16_0_9_11_7_3_10_10_6_18_14_1_12_2_17_0_8
14,805.55,9_14_13_16_8_2_17_11_12_14_10_0_3_7_1_14_8_6_18_5
15,805.55,9_14_13_16_8_2_17_11_12_14_10_0_3_7_1_14_8_6_18_5
16,805.55,9_14_13_16_8_2_17_11_12_14_10_0_3_7_1_14_8_6_18_5
17,805.55,9_14_13_16_8_2_17_11_12_14_10_0_3_7_1_14_8_6_18_5
18,805.55,9_14_13_16_8_2_17_11_12_14_10_0_3_7_1_14_8_6_18_5
19,805.55,9_14_13_16_8_2_17_11_12_14_10_0_3_7_1_14_8_6_18_5
20,856.45,6_19_17_10_3_1_12_5_13_0_16_4_14_15_1_2_8_7_9_11
21,856.45,6_19_17_10_3_1_12_5_13_0_16_4_14_15_1_2_8_7_9_11
22,856.45,6_19_17_10_3_1_12_5_13_0_16_4_14_15_1_2_8_7_9_11
23,856.45,6_19_17_10_3_1_12_5_13_0_16_4_14_15_1_2_8_7_9_11
24,856.45,6_19_17_10_3_1_12_5_13_0_16_4_14_15_1_2_8_7_9_11
25,856.45,6_19_17_10_3_1_12_5_13_0_16_4_14_15_1_2_8_7_9_11
26,872.28,13_6_17_10_3_18_16_1_14_12_5_4_0_15_11_2_8_7_9_18
27,872.28,13_6_17_10_3_18_16_1_14_12_5_4_0_15_11_2_8_7_9_18
28,872.28,13_6_17_10_3_18_16_1_14_12_5_4_0_15_11_2_8_7_9_18
29,872.28,13_6_17_10_3_18_16_1_14_12_5_4_0_15_11_2_8_7_9_18
30,872.28,13_6_17_10_3_18_16_1_14_12_5_4_0_15_11_2_8_7_9_18
31,872.28,13_6_17_10_3_18_16_1_14_12_5_4_0_15_11_2_8_7_9_18
32,872.28,13_6_17_10_3_18_16_1_14_12_5_4_0_15_11_2_8_7_9_18
33,872.28,13_6_17_10_3_18_16_1_14_12_5_4_0_15_11_2_8_7_9_18
34,872.28,13_6_17_10_3_18_16_1_14_12_5_4_0_15_11_2_8_7_9_18
35,875.32,13_6_17_10_3_18_16_11_14_12_5_4_0_15_1_2_8_7_9_5
36,875.32,13_6_17_10_3_18_16_11_14_12_5_4_0_15_1_2_8_7_9_5
37,875.32,13_6_17_10_3_18_16_11_14_12_5_4_0_15_1_2_8_7_9_5
38,876.35,13_6_17_11_3_18_16_10_3_12_5_4_0_15_1_2_8_7_9_14
39,876.35,13_6_17_11_3_18_16_10_3_12_5_4_0_15_1_2_8_7_9_14
40,876.35,13_6_17_11_3_18_16_10_3_12_5_4_0_15_1_2_8_7_9_14
41,876.35,13_6_17_11_3_18_16_10_3_12_5_4_0_15_1_2_8_7_9_14
42,876.35,13_6_17_11_3_18_16_10_3_12_5_4_0_15_1_2_8_7_9_14
43,876.35,13_6_17_11_3_18_16_10_3_12_5_4_0_15_1_2_8_7_9_14
44,876.35,13_6_17_11_3_18_16_10_3_12_5_4_0_15_1_2_8_7_9_14
45,876.35,13_6_17_11_3_18_16_10_3_12_5_4_0_15_1_2_8_7_9_14
46,876.35,13_6_17_11_3_18_16_10_3_12_5_4_0_15_1_2_8_7_9_14
47,883.08,13_6_17_10_3_18_16_1_13_12_5_4_0_15_11_2_8_7_9_14
48,883.08,13_6_17_10_3_18_16_1_13_12_5_4_0_15_11_2_8_7_9_14
49,883.08,13_6_17_10_3_18_16_1_13_12_5_4_0_15_11_2_8_7_9_14
50,892.15,19_6_17_10_3_18_16_11_14_12_5_4_0_15_1_2_8_7_9_13
51,892.15,19_6_17_10_3_18_16_11_14_12_5_4_0_15_1_2_8_7_9_13
52,892.15,19_6_17_10_3_18_16_11_14_12_5_4_0_15_1_2_8_7_9_13
53,894.35,19_6_17_10_3_18_16_11_9_12_5_4_0_15_1_2_8_7_14_13
54,894.35,19_6_17_10_3_18_16_11_9_12_5_4_0_15_1_2_8_7_14_13
55,894.35,19_6_17_10_3_18_16_11_9_12_5_4_0_15_1_2_8_7_14_13
56,894.35,19_6_17_10_3_18_16_11_9_12_5_4_0_15_1_2_8_7_14_13
57,894.35,19_6_17_10_3_18_16_11_9_12_5_4_0_15_1_2_8_7_14_13
58,894.35,19_6_17_10_3_18_16_11_9_12_5_4_0_15_1_2_8_7_14_13
59,894.35,19_6_17_10_3_18_16_11_9_12_5_4_0_15_1_2_8_7_14_13
60,894.35,19_6_17_10_3_18_16_11_9_12_5_4_0_15_1_2_8_7_14_13
61,894.35,19_6_17_10_3_18_16_11_9_12_5_4_0_15_1_2_8_7_14_13
62,894.35,19_6_17_10_3_18_16_11_9_12_5_4_0_15_1_2_8_7_14_13
63,894.35,19_6_17_10_3_18_16_11_9_12_5_4_0_15_1_2_8_7_14_13
64,894.35,19_6_17_10_3_18_16_11_9_12_5_4_0_15_1_2_8_7_14_13
65,894.35,19_6_17_10_3_18_16_11_9_12_5_4_0_15_1_2_8_7_14_13
66,894.35,19_6_17_10_3_18_16_11_9_12_5_4_0_15_1_2_8_7_14_13
67,894.35,19_6_17_10_3_18_16_11_9_12_5_4_0_15_1_2_8_7_14_13
68,894.35,19_6_17_10_3_18_16_11_9_12_5_4_0_15_1_2_8_7_14_13
69,894.35,19_6_17_10_3_18_16_11_9_12_5_4_0_15_1_2_8_7_14_13
70,894.35,19_6_17_10_3_18_16_11_9_12_5_4_0_15_1_2_8_7_14_13
71,894.35,19_6_17_10_3_18_16_11_9_12_5_4_0_15_1_2_8_7_14_13
72,894.35,19_6_17_10_3_18_16_11_9_12_5_4_0_15_1_2_8_7_14_13
73,894.35,19_6_17_10_3_18_16_11_9_12_5_4_0_15_1_2_8_7_14_13
74,894.35,19_6_17_10_3_18_16_11_9_12_5_4_0_15_1_2_8_7_14_13
75,894.35,19_6_17_10_3_18_16_11_9_12_5_4_0_15_1_2_8_7_14_13
76,894.35,19_6_17_10_3_18_16_11_9_12_5_4_0_15_1_2_8_7_14_13
77,894.35,19_6_17_10_3_18_16_11_9_12_5_4_0_15_1_2_8_7_14_13
78,894.35,19_6_17_10_3_18_16_11_9_12_5_4_0_15_1_2_8_7_14_13
79,894.35,19_6_17_10_3_18_16_11_9_12_5_4_0_15_1_2_8_7_14_13
80,894.35,19_6_17_10_3_18_16_11_9_12_5_4_0_15_1_2_8_7_14_13
81,894.35,19_6_17_10_3_18_16_11_9_12_5_4_0_15_1_2_8_7_14_13
82,894.35,19_6_17_10_3_18_16_11_9_12_5_4_0_15_1_2_8_7_14_13
83,894.35,19_6_17_10_3_18_16_11_9_12_5_4_0_15_1_2_8_7_14_13
84,894.35,19_6_17_10_3_18_16_11_9_12_5_4_0_15_1_2_8_7_14_13
85,899.74,19_6_17_10_3_18_16_11_13_12_5_4_0_15_1_2_8_7_9_14
86,899.74,19_6_17_10_3_18_16_11_13_12_5_4_0_15_1_2_8_7_9_14
87,899.74,19_6_17_10_3_18_16_11_13_12_5_4_0_15_1_2_8_7_9_14
88,899.74,19_6_17_10_3_18_16_11_13_12_5_4_0_15_1_2_8_7_9_14
89,899.74,19_6_17_10_3_18_16_11_13_12_5_4_0_15_1_2_8_7_9_14
90,899.74,19_6_17_10_3_18_16_11_13_12_5_4_0_15_1_2_8_7_9_14
91,899.74,19_6_17_10_3_18_16_11_13_12_5_4_0_15_1_2_8_7_9_14
92,899.74,19_6_17_10_3_18_16_11_13_12_5_4_0_15_1_2_8_7_9_14
93,899.74,19_6_17_10_3_18_16_11_13_12_5_4_0_15_1_2_8_7_9_14
94,899.74,19_6_17_10_3_18_16_11_13_12_5_4_0_15_1_2_8_7_9_14
95,905.49,19_6_17_10_3_18_16_13_14_12_5_4_0_15_1_2_8_7_9_11
96,905.49,19_6_17_10_3_18_16_13_14_12_5_4_0_15_1_2_8_7_9_11
97,905.49,19_6_17_10_3_18_16_13_14_12_5_4_0_15_1_2_8_7_9_11
98,905.49,19_6_17_10_3_18_16_13_14_12_5_4_0_15_1_2_8_7_9_11
99,905.49,19_6_17_10_3_18_16_13_14_12_5_4_0_15_1_2_8_7_9_11
100,905.49,19_6_17_10_3_18_16_13_14_12_5_4_0_15_1_2_8_7_9_11
101,905.49,19_6_17_10_3_18_16_13_14_12_5_4_0_15_1_2_8_7_9_11
102,905.49,19_6_17_10_3_18_16_13_14_12_5_4_0_15_1_2_8_7_9_11
103,905.49,19_6_17_10_3_18_16_13_14_12_5_4_0_15_1_2_8_7_9_11
