i_iter,reward,result
1,740.99,7_14_5_11_4_7_1_13_6_14_19_12_10_18_10_2_3_3_15_8
2,745.61,19_7_5_11_14_2_18_13_17_17_0_8_3_12_6_3_13_19_16_8
3,769.83,19_8_5_15_4_1_4_10_14_3_16_12_2_11_7_18_0_15_0_13
4,773.85,19_13_5_11_8_2_7_13_10_12_3_6_14_4_8_0_8_12_13_16
5,791.46,19_3_5_12_8_2_7_7_9_3_13_10_15_12_6_1_14_0_11_16
6,795.76,19_0_5_11_11_2_16_13_10_12_3_12_14_7_17_6_8_12_13_16
7,836.91,19_0_5_11_7_2_6_8_10_18_3_12_14_15_17_12_1_11_13_16
8,836.91,19_0_5_11_7_2_6_8_10_18_3_12_14_15_17_12_1_11_13_16
9,876.90,19_0_5_11_4_2_13_1_10_15_3_12_14_8_17_6_18_9_7_16
10,876.90,19_0_5_11_4_2_13_1_10_15_3_12_14_8_17_6_18_9_7_16
11,876.90,19_0_5_11_4_2_13_1_10_15_3_12_14_8_17_6_18_9_7_16
12,876.90,19_0_5_11_4_2_13_1_10_15_3_12_14_8_17_6_18_9_7_16
13,876.90,19_0_5_11_4_2_13_1_10_15_3_12_14_8_17_6_18_9_7_16
14,876.90,19_0_5_11_4_2_13_1_10_15_3_12_14_8_17_6_18_9_7_16
15,876.90,19_0_5_11_4_2_13_1_10_15_3_12_14_8_17_6_18_9_7_16
16,876.90,19_0_5_11_4_2_13_1_10_15_3_12_14_8_17_6_18_9_7_16
17,876.90,19_0_5_11_4_2_13_1_10_15_3_12_14_8_17_6_18_9_7_16
18,876.90,19_0_5_11_4_2_13_1_10_15_3_12_14_8_17_6_18_9_7_16
19,891.97,19_0_5_11_13_2_2_1_10_15_3_12_14_18_17_6_8_9_7_16
20,903.26,19_0_5_11_4_2_1_13_10_15_3_12_14_18_17_6_8_9_7_16
21,903.26,19_0_5_11_4_2_1_13_10_15_3_12_14_18_17_6_8_9_7_16
22,903.26,19_0_5_11_4_2_1_13_10_15_3_12_14_18_17_6_8_9_7_16
23,903.26,19_0_5_11_4_2_1_13_10_15_3_12_14_18_17_6_8_9_7_16
24,903.26,19_0_5_11_4_2_1_13_10_15_3_12_14_18_17_6_8_9_7_16
25,903.26,19_0_5_11_4_2_1_13_10_15_3_12_14_18_17_6_8_9_7_16
26,903.26,19_0_5_11_4_2_1_13_10_15_3_12_14_18_17_6_8_9_7_16
