result,reward,convergence_iter
15_6_2_9_3_10_5_1_14_19_18_4_13_0_11_17_8_7_16_12,942.414,5000
19_6_2_9_3_18_5_1_10_12_16_4_13_0_11_17_8_7_15_14,948.873,5000
19_6_9_18_3_2_5_1_7_12_10_4_13_15_11_17_8_14_16_0,938.908,5000
11_1_2_9_3_18_5_13_7_12_10_4_19_0_6_17_8_14_15_16,945.793,5000
19_14_2_9_3_18_5_6_10_12_16_4_13_0_11_17_8_7_15_1,946.122,5000
19_6_2_9_16_18_5_13_10_12_3_4_14_0_11_17_8_7_15_1,952.806,5000
11_1_2_9_3_18_5_13_7_12_10_4_19_0_6_17_8_14_15_16,945.793,5000
11_1_2_9_3_18_5_13_10_0_16_4_14_15_6_17_8_7_19_12,943.344,5000
