result,reward,convergence_iter
19_8_2_9_3_18_5_1_13_6_10_4_0_12_11_17_14_7_15_16,939.498,5000
19_1_2_6_3_18_5_10_7_12_0_4_13_9_11_17_8_14_15_16,947.097,5000
2_1_11_8_18_3_5_17_7_12_10_4_13_0_6_15_14_9_19_16,938.924,5000
19_6_2_9_15_18_5_13_10_12_3_4_14_0_11_17_8_7_16_1,953.153,5000
11_6_2_9_3_18_5_13_10_12_14_4_19_0_1_17_8_7_15_16,946.085,5000
19_1_2_8_16_18_5_10_9_6_3_4_13_0_11_17_14_7_15_12,947.874,5000
19_6_2_9_3_18_5_13_10_12_16_4_14_0_11_17_8_7_15_1,951.179,5000
11_1_9_18_3_15_5_17_7_12_10_19_13_4_6_14_8_0_16_2,942.089,5000
